                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    427,                 0.7647,                0.48999,                 1.3962,                0.98375,                      1,                0.98966,                0.87591,                0.52717,                0.32222,                 1.1744,               0.005314,               0.005314,               0.005314
                    428,                0.76631,                0.47801,                 1.4193,                0.98407,                      1,                0.98862,                0.87679,                0.53203,                0.33353,                 1.1892,               0.005303,               0.005303,               0.005303
                    429,                0.76833,                 0.4941,                 1.4468,                0.98426,                      1,                0.99023,                0.85929,                0.59703,                0.34361,                 1.2526,               0.005292,               0.005292,               0.005292
                    430,                0.77137,                0.47255,                 1.4443,                0.98392,                      1,                0.98729,                 0.8679,                0.59756,                0.33657,                 1.2432,               0.005281,               0.005281,               0.005281
                    431,                0.72917,                0.44868,                 1.3916,                0.98125,                      1,                0.98923,                0.86356,                0.59567,                0.33856,                 1.2343,                0.00527,                0.00527,                0.00527
                    432,                 0.7255,                0.45197,                 1.4063,                0.97814,                      1,                0.98887,                0.85175,                0.64582,                0.38615,                 1.2852,               0.005259,               0.005259,               0.005259
                    433,                0.71663,                0.46349,                 1.3938,                0.97949,                      1,                0.99012,                0.86963,                0.59447,                0.41311,                 1.2445,               0.005248,               0.005248,               0.005248
                    434,                0.76006,                0.47571,                 1.4291,                 0.9837,                      1,                0.98977,                0.86868,                0.56893,                0.40145,                 1.2192,               0.005237,               0.005237,               0.005237
                    435,                0.76466,                0.50406,                 1.4151,                0.96835,                0.99306,                0.99082,                0.85559,                0.59763,                0.37921,                   1.25,               0.005226,               0.005226,               0.005226
                    436,                0.79329,                0.49002,                 1.4756,                0.97307,                0.99388,                0.99035,                0.86522,                0.58214,                0.35636,                 1.2303,               0.005215,               0.005215,               0.005215
                    437,                0.75101,                0.47692,                 1.4228,                0.98325,                      1,                0.98978,                0.87009,                0.55562,                0.33229,                  1.211,               0.005204,               0.005204,               0.005204
                    438,                0.73258,                0.48535,                 1.4028,                0.98397,                      1,                0.98891,                0.87184,                0.57751,                0.33132,                 1.2322,               0.005193,               0.005193,               0.005193
                    439,                0.77557,                0.50753,                 1.4449,                0.98476,                      1,                0.99018,                0.87676,                0.58259,                0.33623,                 1.2193,               0.005182,               0.005182,               0.005182
                    440,                0.71713,                0.44065,                 1.3808,                0.97889,                0.95985,                0.98971,                0.85364,                0.64067,                0.40881,                 1.2814,               0.005171,               0.005171,               0.005171
                    441,                0.73028,                 0.4799,                 1.4035,                0.98169,                      1,                0.98939,                0.85819,                0.58585,                0.36417,                 1.2345,                0.00516,                0.00516,                0.00516
                    442,                0.73236,                0.45863,                 1.4051,                 0.9848,                      1,                0.98802,                 0.8643,                0.59091,                0.36037,                 1.2441,               0.005149,               0.005149,               0.005149
                    443,                0.76266,                0.45253,                 1.4381,                0.98469,                      1,                0.99018,                0.86736,                0.60546,                0.35199,                  1.257,               0.005138,               0.005138,               0.005138
                    444,                0.76726,                0.48108,                 1.4857,                0.98554,                      1,                0.98963,                0.85493,                 0.6426,                0.34752,                 1.2873,               0.005127,               0.005127,               0.005127
                    445,                0.79922,                 0.4902,                 1.4271,                0.97516,                      1,                0.99001,                0.86615,                0.62218,                0.34706,                 1.2625,               0.005116,               0.005116,               0.005116
                    446,                0.74128,                0.44899,                 1.4082,                0.98305,                      1,                0.99005,                0.85572,                0.64386,                0.35352,                 1.2803,               0.005105,               0.005105,               0.005105
                    447,                0.71745,                0.47323,                 1.3773,                0.98189,                      1,                0.99122,                 0.8651,                0.59348,                0.34804,                 1.2335,               0.005094,               0.005094,               0.005094
                    448,                0.73126,                0.45841,                 1.3971,                0.98074,                      1,                0.99267,                0.87461,                0.56494,                0.34901,                 1.2045,               0.005083,               0.005083,               0.005083
                    449,                0.75025,                 0.4579,                 1.3867,                0.98299,                      1,                0.99227,                0.88303,                0.53432,                0.32945,                 1.1721,               0.005072,               0.005072,               0.005072
                    450,                0.72663,                0.45753,                 1.3384,                 0.9827,                      1,                0.99022,                0.87871,                0.53503,                0.31824,                 1.1683,               0.005061,               0.005061,               0.005061
                    451,                0.77266,                 0.4641,                 1.3952,                0.98326,                      1,                0.99088,                 0.8732,                0.56073,                 0.3209,                 1.1961,                0.00505,                0.00505,                0.00505
                    452,                0.78163,                0.49173,                 1.4196,                0.98346,                      1,                0.99336,                0.88446,                0.52631,                  0.315,                 1.1707,               0.005039,               0.005039,               0.005039
                    453,                 0.7146,                0.45923,                 1.3819,                0.98323,                      1,                0.99418,                0.87481,                0.56352,                0.31508,                 1.1987,               0.005028,               0.005028,               0.005028
                    454,                0.75482,                0.47444,                 1.4049,                0.98417,                      1,                 0.9939,                0.87799,                 0.5696,                0.31525,                 1.2151,               0.005017,               0.005017,               0.005017
                    455,                0.74714,                0.43938,                  1.408,                0.98452,                      1,                0.99393,                0.87032,                0.56862,                  0.322,                 1.2185,               0.005006,               0.005006,               0.005006
                    456,                0.74882,                0.46387,                 1.4036,                0.98076,                      1,                0.99048,                 0.8477,                0.63568,                0.38746,                 1.2794,               0.004995,               0.004995,               0.004995
                    457,                0.88041,                0.51592,                 1.5259,                 0.9838,                      1,                0.99224,                0.83979,                0.65993,                0.36037,                 1.3069,               0.004984,               0.004984,               0.004984
                    458,                0.77097,                0.47219,                 1.4233,                0.98272,                      1,                0.99276,                0.85571,                0.61624,                0.35193,                 1.2749,               0.004973,               0.004973,               0.004973
                    459,                0.79112,                 0.4774,                 1.4715,                0.96637,                0.99028,                0.99085,                0.85189,                0.64482,                0.35954,                 1.3021,               0.004962,               0.004962,               0.004962
                    460,                0.75708,                0.46005,                 1.4159,                0.97519,                      1,                0.99054,                0.85994,                0.59612,                0.33479,                 1.2588,               0.004951,               0.004951,               0.004951
                    461,                0.73532,                0.46361,                 1.4023,                0.98062,                      1,                0.99306,                0.88371,                0.52832,                0.33047,                 1.1872,                0.00494,                0.00494,                0.00494
                    462,                0.73648,                0.44962,                 1.3789,                 0.9843,                      1,                 0.9926,                0.88448,                0.52231,                0.33052,                 1.1618,               0.004929,               0.004929,               0.004929
                    463,                0.73739,                0.46393,                 1.3601,                0.98477,                      1,                0.99145,                0.87547,                0.54741,                0.33205,                 1.1949,               0.004918,               0.004918,               0.004918
                    464,                0.76038,                0.45732,                 1.4632,                0.98377,                      1,                0.99084,                0.87398,                0.54418,                 0.3167,                 1.1953,               0.004907,               0.004907,               0.004907
                    465,                0.74335,                0.44134,                 1.3943,                0.98356,                      1,                0.99047,                0.86159,                0.60006,                0.31608,                 1.2347,               0.004896,               0.004896,               0.004896
                    466,                0.74218,                0.46345,                 1.4187,                0.98209,                      1,                0.98909,                0.86682,                0.56282,                0.30651,                 1.1913,               0.004885,               0.004885,               0.004885
                    467,                0.68348,                0.43197,                 1.3247,                0.98163,                      1,                0.99045,                0.89084,                0.52326,                0.29698,                  1.175,               0.004874,               0.004874,               0.004874
                    468,                  0.767,                0.46504,                 1.4196,                0.98197,                      1,                0.98718,                0.87846,                0.55536,                0.31366,                 1.1965,               0.004863,               0.004863,               0.004863
                    469,                0.70551,                0.45316,                 1.3909,                0.98258,                      1,                0.98704,                0.87687,                0.53621,                0.32549,                 1.1887,               0.004852,               0.004852,               0.004852
                    470,                0.68438,                0.43776,                 1.3554,                 0.9798,                0.99825,                0.98673,                0.87351,                0.54674,                0.33483,                 1.1938,               0.004841,               0.004841,               0.004841
                    471,                0.73396,                0.45385,                  1.383,                0.97986,                      1,                0.98903,                0.88769,                0.51323,                0.32067,                 1.1495,                0.00483,                0.00483,                0.00483
                    472,                  0.679,                0.41976,                 1.3363,                0.96664,                0.99468,                0.99085,                0.87693,                0.52684,                0.33801,                 1.1534,               0.004819,               0.004819,               0.004819
                    473,                0.75579,                 0.4739,                 1.4002,                0.94116,                0.94778,                0.98339,                0.87176,                 0.5291,                0.40703,                 1.1652,               0.004808,               0.004808,               0.004808
                    474,                 0.7151,                0.44589,                 1.4026,                0.95829,                0.98299,                0.98317,                0.87478,                 0.5172,                0.37106,                 1.1532,               0.004797,               0.004797,               0.004797
                    475,                0.75396,                0.45733,                 1.4079,                0.97575,                0.99419,                0.98945,                 0.8841,                0.51801,                0.32668,                 1.1529,               0.004786,               0.004786,               0.004786
                    476,                0.73305,                0.45237,                 1.3458,                0.98014,                 0.9982,                 0.9878,                0.88311,                0.52402,                 0.3152,                 1.1588,               0.004775,               0.004775,               0.004775
                    477,                0.71883,                0.45918,                 1.3534,                0.98321,                 0.9996,                0.98903,                0.88265,                0.52851,                0.30688,                   1.18,               0.004764,               0.004764,               0.004764
                    478,                0.67107,                0.43419,                 1.3467,                0.98575,                      1,                0.99165,                0.88692,                0.52512,                0.30118,                 1.1673,               0.004753,               0.004753,               0.004753
                    479,                 0.7151,                0.45813,                 1.3773,                0.98557,                      1,                0.99324,                0.89626,                0.53065,                0.31171,                 1.1664,               0.004742,               0.004742,               0.004742
                    480,                0.68533,                0.42622,                 1.3355,                 0.9843,                      1,                0.99314,                 0.8741,                0.53433,                0.32264,                 1.1766,               0.004731,               0.004731,               0.004731
                    481,                0.68913,                0.41247,                 1.3527,                0.97826,                      1,                0.99216,                0.86437,                0.53904,                0.32571,                 1.1977,                0.00472,                0.00472,                0.00472
                    482,                0.66493,                0.41942,                 1.3052,                0.97701,                      1,                0.99126,                0.87196,                0.54078,                0.31458,                 1.1819,               0.004709,               0.004709,               0.004709
                    483,                0.70063,                0.45558,                 1.3661,                0.97868,                      1,                0.99347,                0.88634,                0.51575,                0.30553,                 1.1521,               0.004698,               0.004698,               0.004698
                    484,                0.68801,                0.42755,                 1.3621,                0.98412,                      1,                0.99334,                 0.8984,                 0.5076,                0.32411,                 1.1362,               0.004687,               0.004687,               0.004687
                    485,                0.71211,                0.44374,                 1.3589,                0.97327,                0.98638,                0.99054,                0.88656,                0.52742,                0.34443,                 1.1604,               0.004676,               0.004676,               0.004676
                    486,                0.67621,                0.43589,                 1.3639,                0.98083,                0.99276,                0.98655,                0.88337,                0.53179,                0.33037,                 1.1691,               0.004665,               0.004665,               0.004665
                    487,                0.69476,                0.42662,                 1.3595,                0.98402,                      1,                0.98848,                0.88682,                 0.5135,                 0.3066,                 1.1491,               0.004654,               0.004654,               0.004654
                    488,                0.68118,                0.43139,                 1.3105,                0.98252,                      1,                0.98796,                 0.8931,                0.49391,                0.30894,                 1.1323,               0.004643,               0.004643,               0.004643
                    489,                0.71196,                0.47224,                 1.3746,                0.97829,                0.99802,                0.98977,                0.89124,                0.52168,                 0.3213,                 1.1622,               0.004632,               0.004632,               0.004632
                    490,                0.70144,                  0.428,                 1.3483,                0.96211,                0.97027,                0.98612,                0.85838,                0.61572,                0.37169,                 1.2573,               0.004621,               0.004621,               0.004621
                    491,                0.73576,                0.46154,                 1.3738,                0.96597,                0.99959,                0.98567,                0.83727,                0.69059,                 0.3612,                 1.3288,                0.00461,                0.00461,                0.00461
                    492,                0.74257,                0.44172,                 1.3676,                0.98422,                      1,                0.99267,                0.87806,                0.55142,                0.31191,                 1.1887,               0.004599,               0.004599,               0.004599
                    493,                 0.7717,                0.46508,                 1.4205,                0.98443,                      1,                0.99324,                0.88114,                0.53381,                0.30186,                 1.1626,               0.004588,               0.004588,               0.004588
                    494,                0.64812,                0.41273,                 1.2934,                0.98404,                      1,                0.99418,                0.87315,                0.55683,                0.30896,                 1.1811,               0.004577,               0.004577,               0.004577
                    495,                0.72575,                0.44322,                 1.3824,                0.98316,                      1,                0.99333,                0.87964,                0.54891,                0.30829,                 1.1829,               0.004566,               0.004566,               0.004566
                    496,                0.72627,                 0.4493,                 1.3615,                0.97281,                0.99904,                0.99278,                0.87846,                0.55281,                 0.3194,                  1.182,               0.004555,               0.004555,               0.004555
                    497,                0.68505,                0.42568,                 1.3542,                0.98075,                0.99463,                0.99272,                0.88313,                  0.538,                 0.3237,                 1.1716,               0.004544,               0.004544,               0.004544
                    498,                0.67381,                0.41054,                 1.3181,                0.98153,                0.99886,                0.99058,                0.87894,                0.54254,                0.32712,                 1.1858,               0.004533,               0.004533,               0.004533
                    499,                0.69003,                0.42919,                 1.3628,                0.98427,                      1,                0.98979,                0.88093,                0.54386,                0.34096,                 1.1882,               0.004522,               0.004522,               0.004522
                    500,                0.70177,                0.45691,                 1.3454,                0.98322,                      1,                0.98943,                0.88008,                 0.5446,                0.32632,                 1.1911,               0.004511,               0.004511,               0.004511
                    501,                0.74554,                0.43911,                  1.389,                 0.9783,                      1,                 0.9895,                0.88246,                0.54194,                0.32577,                 1.1895,                 0.0045,                 0.0045,                 0.0045
                    502,                0.67705,                0.42938,                 1.3548,                0.98235,                      1,                0.99037,                0.88766,                0.49412,                 0.3128,                 1.1359,               0.004489,               0.004489,               0.004489
                    503,                0.73154,                0.44907,                 1.3742,                0.98394,                      1,                0.99216,                0.87918,                0.52593,                0.32551,                 1.1626,               0.004478,               0.004478,               0.004478
                    504,                0.70296,                0.43429,                 1.3544,                0.96608,                0.99593,                0.98792,                0.83829,                0.61618,                0.40997,                 1.2704,               0.004467,               0.004467,               0.004467
                    505,                0.62475,                0.39749,                 1.3073,                0.93331,                0.98761,                0.98691,                0.84808,                0.60181,                0.44469,                 1.2623,               0.004456,               0.004456,               0.004456
                    506,                0.68181,                0.42409,                 1.3441,                0.91267,                0.97417,                0.98679,                0.86878,                0.54749,                0.40097,                  1.193,               0.004445,               0.004445,               0.004445
                    507,                0.69399,                0.41524,                 1.3373,                0.97185,                      1,                0.99052,                0.90062,                0.46906,                0.31712,                 1.1219,               0.004434,               0.004434,               0.004434
                    508,                 0.7023,                 0.4479,                 1.3488,                0.97256,                0.99903,                0.99253,                0.88357,                 0.5308,                0.30856,                 1.1566,               0.004423,               0.004423,               0.004423
                    509,                0.70529,                0.44706,                  1.373,                0.97853,                 0.9965,                0.99223,                0.87857,                 0.5674,                0.31871,                 1.1904,               0.004412,               0.004412,               0.004412
                    510,                0.70445,                0.43867,                 1.3777,                0.98105,                0.99778,                0.99321,                0.88235,                0.55908,                0.32127,                 1.1921,               0.004401,               0.004401,               0.004401
                    511,                0.67832,                0.44945,                 1.3445,                0.98014,                0.99817,                0.99377,                0.88326,                0.54298,                0.32187,                  1.176,                0.00439,                0.00439,                0.00439
                    512,                0.68469,                0.42515,                 1.3418,                0.98422,                      1,                0.99418,                0.87508,                0.55199,                0.31542,                  1.183,               0.004379,               0.004379,               0.004379
                    513,                0.69962,                0.46647,                 1.3305,                0.98445,                      1,                0.99362,                0.88261,                0.53429,                0.30614,                 1.1767,               0.004368,               0.004368,               0.004368
                    514,                0.67693,                0.42367,                 1.3382,                0.98396,                      1,                0.99347,                 0.8806,                0.51773,                0.29749,                 1.1676,               0.004357,               0.004357,               0.004357
                    515,                0.69594,                0.44172,                 1.3851,                0.98451,                      1,                0.99278,                0.88502,                0.50248,                0.28488,                 1.1402,               0.004346,               0.004346,               0.004346
                    516,                0.67128,                0.43152,                 1.3345,                0.98415,                      1,                0.99306,                 0.8803,                0.53986,                0.29641,                 1.1669,               0.004335,               0.004335,               0.004335
                    517,                0.74469,                  0.447,                  1.408,                0.98226,                      1,                 0.9929,                0.88111,                0.51442,                0.30544,                 1.1436,               0.004324,               0.004324,               0.004324
                    518,                 0.7185,                0.44175,                 1.3614,                 0.9804,                      1,                0.99276,                  0.875,                0.55823,                 0.3345,                 1.1969,               0.004313,               0.004313,               0.004313
                    519,                0.73735,                0.46674,                  1.401,                0.98046,                      1,                0.99367,                 0.8743,                0.54948,                 0.3512,                  1.193,               0.004302,               0.004302,               0.004302
                    520,                0.70556,                0.44913,                 1.3695,                0.97383,                      1,                0.99213,                 0.8789,                0.51276,                0.36934,                 1.1403,               0.004291,               0.004291,               0.004291
                    521,                0.72853,                0.45417,                 1.3752,                0.97753,                      1,                0.99163,                0.88623,                0.51643,                0.33702,                 1.1435,                0.00428,                0.00428,                0.00428
                    522,                0.71769,                 0.4363,                 1.3597,                0.98182,                      1,                0.99068,                0.88695,                0.52739,                0.32557,                 1.1478,               0.004269,               0.004269,               0.004269
                    523,                0.71301,                0.43889,                 1.3698,                0.98364,                      1,                0.99238,                0.89402,                0.49929,                0.30569,                 1.1314,               0.004258,               0.004258,               0.004258
                    524,                0.72611,                 0.4313,                 1.3482,                0.98465,                      1,                0.99404,                0.89577,                0.48961,                 0.2939,                 1.1173,               0.004247,               0.004247,               0.004247
                    525,                0.71414,                0.43074,                 1.3987,                0.98496,                      1,                0.99244,                0.89047,                0.49107,                0.31428,                 1.1234,               0.004236,               0.004236,               0.004236
                    526,                0.66536,                0.42383,                 1.3413,                0.98493,                      1,                0.99098,                0.87239,                0.58929,                0.33874,                 1.2163,               0.004225,               0.004225,               0.004225
                    527,                0.64049,                0.42205,                 1.2999,                0.98054,                      1,                0.99202,                0.87548,                0.53213,                0.33756,                 1.1773,               0.004214,               0.004214,               0.004214
                    528,                0.66337,                0.42418,                   1.34,                0.98164,                      1,                0.99278,                0.88274,                0.53222,                0.32681,                 1.1711,               0.004203,               0.004203,               0.004203
                    529,                 0.6978,                0.44143,                  1.359,                0.98478,                      1,                0.99418,                0.88272,                0.53405,                0.30675,                 1.1683,               0.004192,               0.004192,               0.004192
                    530,                0.70163,                 0.4488,                 1.3699,                0.98431,                      1,                0.99367,                0.89359,                0.48882,                0.29524,                 1.1361,               0.004181,               0.004181,               0.004181
                    531,                0.69882,                 0.4271,                 1.3438,                0.98426,                      1,                0.99364,                0.88541,                0.51249,                0.30936,                 1.1594,                0.00417,                0.00417,                0.00417
                    532,                0.67994,                0.42407,                 1.3238,                0.98358,                      1,                0.99349,                0.89034,                0.49874,                0.29919,                 1.1429,               0.004159,               0.004159,               0.004159
                    533,                0.64278,                 0.4189,                  1.317,                0.98434,                      1,                0.99406,                0.90951,                0.46483,                0.29687,                 1.1015,               0.004148,               0.004148,               0.004148
                    534,                0.69779,                0.42219,                 1.3553,                 0.9848,                      1,                0.99336,                0.89773,                0.52495,                0.30738,                  1.152,               0.004137,               0.004137,               0.004137
                    535,                0.65194,                0.42505,                 1.3031,                0.98433,                      1,                0.99135,                0.89611,                 0.5043,                0.29458,                 1.1461,               0.004126,               0.004126,               0.004126
                    536,                 0.6696,                0.42184,                 1.3144,                0.98348,                      1,                0.99266,                0.91091,                0.47706,                0.29022,                 1.1118,               0.004115,               0.004115,               0.004115
                    537,                0.67211,                0.42377,                 1.3248,                0.98358,                      1,                0.99306,                 0.9129,                 0.4694,                0.28627,                 1.0972,               0.004104,               0.004104,               0.004104
                    538,                0.64954,                 0.4191,                 1.3377,                0.98316,                      1,                0.99348,                0.91022,                0.44958,                 0.2854,                 1.0882,               0.004093,               0.004093,               0.004093
                    539,                0.68098,                0.44381,                 1.3521,                0.98307,                      1,                0.99362,                0.89675,                 0.5082,                0.29041,                 1.1458,               0.004082,               0.004082,               0.004082
                    540,                0.70442,                0.45505,                  1.316,                0.98366,                      1,                0.99334,                0.90372,                 0.4819,                0.28829,                 1.1184,               0.004071,               0.004071,               0.004071
                    541,                0.62654,                0.40746,                  1.289,                 0.9838,                      1,                0.99238,                  0.895,                0.50769,                0.30321,                 1.1427,                0.00406,                0.00406,                0.00406
                    542,                0.70597,                0.43364,                 1.3481,                0.98387,                      1,                0.99269,                0.89443,                0.50082,                0.29611,                 1.1317,               0.004049,               0.004049,               0.004049
                    543,                0.63105,                0.40345,                 1.2868,                0.98394,                      1,                0.99376,                0.90631,                 0.4621,                0.28498,                 1.0851,               0.004038,               0.004038,               0.004038
                    544,                0.68927,                0.42978,                 1.3535,                0.98396,                      1,                0.99272,                0.89618,                0.48398,                0.28424,                 1.1172,               0.004027,               0.004027,               0.004027
                    545,                0.68074,                0.43037,                 1.3143,                 0.9835,                      1,                0.99045,                0.90353,                0.46709,                0.27716,                 1.1126,               0.004016,               0.004016,               0.004016
                    546,                0.72334,                0.44324,                 1.4133,                0.97654,                 0.9935,                0.99126,                0.88073,                0.53449,                0.31502,                 1.1649,               0.004005,               0.004005,               0.004005
                    547,                0.64387,                0.40165,                 1.2948,                0.97691,                0.99344,                0.98939,                0.87035,                0.53373,                 0.3219,                 1.1686,               0.003994,               0.003994,               0.003994
                    548,                0.69604,                0.43699,                 1.3417,                0.98458,                      1,                0.99161,                0.89056,                0.47353,                0.29673,                 1.1296,               0.003983,               0.003983,               0.003983
                    549,                0.64656,                0.41063,                 1.3287,                0.98493,                      1,                0.99221,                0.89513,                0.45406,                0.27997,                 1.1069,               0.003972,               0.003972,               0.003972
                    550,                0.71326,                0.43393,                 1.3595,                0.98457,                      1,                0.99272,                0.89575,                0.47501,                0.29835,                 1.1137,               0.003961,               0.003961,               0.003961
                    551,                0.71418,                0.43841,                  1.387,                0.98464,                      1,                0.99238,                0.90239,                0.46237,                0.29179,                 1.1054,                0.00395,                0.00395,                0.00395
                    552,                0.66124,                 0.4169,                 1.3094,                0.98436,                      1,                0.99266,                0.89164,                0.51723,                0.30327,                 1.1436,               0.003939,               0.003939,               0.003939
                    553,                 0.6873,                0.42364,                 1.3361,                0.96491,                0.98366,                0.99149,                0.88107,                 0.5178,                0.33564,                 1.1479,               0.003928,               0.003928,               0.003928
                    554,                0.68192,                 0.4088,                 1.3271,                0.96313,                0.96296,                0.98804,                0.87923,                0.50824,                0.36352,                 1.1484,               0.003917,               0.003917,               0.003917
                    555,                0.67783,                0.40212,                 1.3442,                0.97657,                0.99262,                0.99045,                0.88677,                0.50502,                 0.3071,                 1.1442,               0.003906,               0.003906,               0.003906
                    556,                0.66254,                0.40254,                 1.3256,                0.98333,                      1,                0.99268,                0.90663,                0.45243,                0.28828,                 1.1028,               0.003895,               0.003895,               0.003895
                    557,                0.65079,                0.39245,                 1.3113,                0.98379,                      1,                0.99364,                0.90204,                0.46374,                0.28366,                 1.1134,               0.003884,               0.003884,               0.003884
                    558,                0.62684,                0.39059,                 1.2798,                0.98341,                      1,                0.99316,                0.89554,                0.47707,                0.29539,                 1.1239,               0.003873,               0.003873,               0.003873
                    559,                0.62545,                 0.3892,                 1.2693,                 0.9838,                      1,                 0.9918,                0.90086,                0.47321,                0.29985,                  1.114,               0.003862,               0.003862,               0.003862
                    560,                 0.6073,                0.38884,                 1.2551,                0.98394,                      1,                0.99072,                0.89956,                0.46315,                0.28889,                 1.1026,               0.003851,               0.003851,               0.003851
